model,threshold,f1score,precision_score,accuracy_score,balanced_accuracy_score,recall_score,roc_auc_score,seed,cv,config,method,config_epochs,config_batch,config_pred_weights,config_input_weights
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6736842105263158,0.64,0.8480392156862745,0.79895178197065,0.7111111111111111,0.8506289308176102,Seed_111,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6829268292682926,0.6292134831460674,0.8725490196078431,0.8237837837837838,0.7466666666666667,0.897977977977978,Seed_112,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6419753086419753,0.5591397849462365,0.8578431372549019,0.8163396178017186,0.7536231884057971,0.8640502757470823,Seed_112,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6839378238341969,0.6407766990291263,0.8504901960784313,0.8084905660377358,0.7333333333333333,0.8604122990915444,Seed_112,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6705882352941176,0.6,0.8627450980392157,0.8229429429429429,0.76,0.9131531531531532,Seed_113,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4867724867724867,0.3833333333333333,0.7622549019607843,0.724188790560472,0.6666666666666666,0.7947928690521995,Seed_113,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.638036809815951,0.5531914893617021,0.8553921568627451,0.8148646915480313,0.7536231884057971,0.8814501303920311,Seed_113,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5357142857142857,0.4477611940298507,0.7450980392156863,0.7169811320754718,0.6666666666666666,0.7727638015373866,Seed_113,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6813186813186812,0.6739130434782609,0.8578431372549019,0.7972746331236897,0.6888888888888889,0.8861285814116003,Seed_113,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5957446808510639,0.495575221238938,0.8137254901960784,0.7877477477477477,0.7466666666666667,0.8364364364364364,Seed_114,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.7307692307692308,0.7037037037037037,0.8970588235294118,0.843963963963964,0.76,0.9071471471471472,Seed_114,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4540540540540541,0.3620689655172414,0.7524509803921569,0.6952032833140952,0.6086956521739131,0.7771365054935659,Seed_114,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.625,0.514018691588785,0.8382352941176471,0.8218545594459408,0.7971014492753623,0.8819631482194006,Seed_114,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5248868778280544,0.4427480916030534,0.7426470588235294,0.7074423480083858,0.6444444444444445,0.7761705101327744,Seed_114,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6907216494845362,0.6442307692307693,0.8529411764705882,0.8140461215932915,0.7444444444444445,0.8658979734451433,Seed_114,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5315315315315315,0.4013605442176871,0.7450980392156863,0.7612012012012012,0.7866666666666666,0.8316716716716717,Seed_115,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6979865771812082,0.7027027027027027,0.8897058823529411,0.8136336336336336,0.6933333333333334,0.9218418418418418,Seed_115,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4532019704433497,0.3432835820895522,0.7279411764705882,0.7035398230088495,0.6666666666666666,0.7630071394980976,Seed_115,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6385542168674698,0.5463917525773195,0.8529411764705882,0.8191612158522508,0.7681159420289855,0.8594758667863708,Seed_115,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5084745762711864,0.410958904109589,0.7156862745098039,0.6981132075471698,0.6666666666666666,0.755398322851153,Seed_115,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.7173913043478262,0.7021276595744681,0.8725490196078431,0.8226415094339623,0.7333333333333333,0.8782669461914745,Seed_115,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4957264957264956,0.3647798742138364,0.7107843137254902,0.735015015015015,0.7733333333333333,0.8386386386386386,Seed_116,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6666666666666666,0.6111111111111112,0.8651960784313726,0.8141141141141142,0.7333333333333333,0.895015015015015,Seed_116,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4297520661157025,0.3005780346820809,0.6617647058823529,0.6983455175067333,0.7536231884057971,0.7894061818648198,Seed_116,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6272189349112426,0.53,0.8455882352941176,0.8147364370911889,0.7681159420289855,0.8772177333162328,Seed_116,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5092250922509225,0.3812154696132597,0.6740196078431373,0.7072327044025157,0.7666666666666667,0.7580712788259958,Seed_116,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6564102564102564,0.6095238095238096,0.8357843137254902,0.7910901467505241,0.7111111111111111,0.8696366177498254,Seed_116,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4232081911262798,0.2844036697247706,0.5857843137254902,0.679099099099099,0.8266666666666667,0.8047247247247247,Seed_117,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.7204968944099379,0.6744186046511628,0.8897058823529411,0.8446246246246246,0.7733333333333333,0.916996996996997,Seed_117,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.3767123287671232,0.2466367713004484,0.553921568627451,0.6507631140182122,0.7971014492753623,0.7612329528451113,Seed_117,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6227544910179641,0.5306122448979592,0.8455882352941176,0.808964986533282,0.7536231884057971,0.8854260185541447,Seed_117,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4394904458598726,0.3080357142857143,0.5686274509803921,0.6396226415094339,0.7666666666666667,0.6995807127882601,Seed_117,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6813186813186812,0.6739130434782609,0.8578431372549019,0.7972746331236897,0.6888888888888889,0.8542976939203354,Seed_117,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4315068493150684,0.2903225806451613,0.5931372549019608,0.6887687687687687,0.84,0.7871071071071071,Seed_119,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6847826086956522,0.5779816513761468,0.8578431372549019,0.850930930930931,0.84,0.9032632632632632,Seed_119,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.3888888888888889,0.2557077625570776,0.5686274509803921,0.6653841220982429,0.8115942028985508,0.7490487794450857,Seed_119,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6181818181818182,0.53125,0.8455882352941176,0.8031935359753751,0.7391304347826086,0.8473771963575734,Seed_119,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4200626959247649,0.2925764192139738,0.5465686274509803,0.6175052410901467,0.7444444444444445,0.688469601677149,Seed_119,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6486486486486486,0.631578947368421,0.8406862745098039,0.7783018867924528,0.6666666666666666,0.8760307477288609,Seed_119,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.3963414634146341,0.2569169960474308,0.5147058823529411,0.6510510510510511,0.8666666666666667,0.7767367367367367,Seed_120,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.7011494252873564,0.6161616161616161,0.8725490196078431,0.8496096096096096,0.8133333333333334,0.9153553553553554,Seed_120,cv_0,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.3233532934131736,0.2037735849056604,0.446078431372549,0.5800949082980633,0.782608695652174,0.7091188918814929,Seed_120,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6211180124223603,0.5434782608695652,0.8504901960784313,0.8003719379248428,0.7246376811594203,0.8669573767688427,Seed_120,cv_1,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.4089635854341736,0.2734082397003745,0.4828431372549019,0.6005241090146751,0.8111111111111111,0.6741963661774982,Seed_120,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
Scratch,0.5,0.6701030927835051,0.625,0.8431372549019608,0.79979035639413,0.7222222222222222,0.8648497554157931,Seed_120,cv_2,Epochs_100_Batch_16,Scratch,100,16,,
PARP,0.5,0.5592417061611374,0.4338235294117647,0.7720588235294118,0.7777177177177177,0.7866666666666666,0.8375175175175176,Seed_100,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6706586826347306,0.6086956521739131,0.8651960784313726,0.8192792792792793,0.7466666666666667,0.9151551551551552,Seed_100,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.482051282051282,0.373015873015873,0.7524509803921569,0.7240605361036296,0.6811594202898551,0.7904108417767518,Seed_100,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6172839506172838,0.5376344086021505,0.8480392156862745,0.7988970116711556,0.7246376811594203,0.8594758667863708,Seed_100,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5454545454545454,0.4342105263157895,0.7303921568627451,0.7314465408805031,0.7333333333333333,0.7919636617749826,Seed_100,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7010309278350516,0.6538461538461539,0.8578431372549019,0.8211740041928721,0.7555555555555555,0.8853598881900769,Seed_100,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3914373088685015,0.2539682539682539,0.5122549019607843,0.6443843843843844,0.8533333333333334,0.7937537537537539,Seed_101,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6918238993710691,0.6547619047619048,0.8799019607843137,0.8231231231231231,0.7333333333333333,0.8975375375375375,Seed_101,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3491124260355029,0.2193308550185873,0.4607843137254901,0.6178017186097217,0.855072463768116,0.7410542516352443,Seed_101,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.5909090909090908,0.4859813084112149,0.8235294117647058,0.7956906502500962,0.7536231884057971,0.8644350391176093,Seed_101,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4079320113314448,0.2737642585551331,0.4877450980392157,0.599685534591195,0.8,0.6916491963661774,Seed_101,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6477272727272727,0.6627906976744186,0.8480392156862745,0.7710691823899372,0.6333333333333333,0.8417889587700909,Seed_101,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4025157232704403,0.2633744855967078,0.5343137254901961,0.657897897897898,0.8533333333333334,0.8004804804804805,Seed_102,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6909090909090909,0.6333333333333333,0.875,0.8304504504504504,0.76,0.8997397397397398,Seed_102,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3578274760383387,0.2295081967213114,0.5073529411764706,0.62851096575606,0.8115942028985508,0.7281219272369716,Seed_102,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6754966887417219,0.6219512195121951,0.8799019607843137,0.8238425035269976,0.7391304347826086,0.8684109272797231,Seed_102,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4235294117647058,0.288,0.5196078431372549,0.6201257861635221,0.8,0.691701607267645,Seed_102,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6888888888888889,0.6888888888888889,0.8627450980392157,0.80041928721174,0.6888888888888889,0.8785814116002795,Seed_102,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5595854922279793,0.4576271186440678,0.7916666666666666,0.763903903903904,0.72,0.8371171171171171,Seed_103,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6666666666666667,0.6309523809523809,0.8700980392156863,0.8067867867867868,0.7066666666666667,0.8941341341341341,Seed_103,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5052631578947367,0.396694214876033,0.7696078431372549,0.7401564704373477,0.6956521739130435,0.8021033730922149,Seed_103,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6296296296296297,0.5483870967741935,0.8529411764705882,0.8076183147364371,0.7391304347826086,0.8705057500748151,Seed_103,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5158371040723982,0.4351145038167939,0.7377450980392157,0.700314465408805,0.6333333333333333,0.7651292802236197,Seed_103,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6363636363636364,0.6511627906976745,0.8431372549019608,0.7639412997903564,0.6222222222222222,0.8511879804332633,Seed_103,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5446009389671361,0.4202898550724637,0.7622549019607843,0.7665465465465465,0.7733333333333333,0.8379579579579581,Seed_104,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7272727272727272,0.6666666666666666,0.8897058823529411,0.854954954954955,0.8,0.901981981981982,Seed_104,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4834123222748815,0.3591549295774648,0.7328431372549019,0.7353469283057585,0.7391304347826086,0.7916078833739473,Seed_104,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6797385620915033,0.6190476190476191,0.8799019607843137,0.8296139540849045,0.7536231884057971,0.8733700996109613,Seed_104,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4979919678714858,0.389937106918239,0.6936274509803921,0.6919287211740042,0.6888888888888889,0.7485324947589098,Seed_104,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7032967032967032,0.6956521739130435,0.8676470588235294,0.8115303983228512,0.7111111111111111,0.8574423480083857,Seed_104,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.6296296296296295,0.5862068965517241,0.8529411764705882,0.7859459459459459,0.68,0.8648248248248248,Seed_105,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6944444444444444,0.7246376811594203,0.8921568627450981,0.8048048048048048,0.6666666666666666,0.8834834834834836,Seed_105,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5526315789473684,0.5060240963855421,0.8333333333333334,0.7438758496857766,0.6086956521739131,0.8088153563336326,Seed_105,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6486486486486486,0.6075949367088608,0.8725490196078431,0.8021033730922149,0.6956521739130435,0.8655465777435766,Seed_105,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.6030150753768844,0.5504587155963303,0.8063725490196079,0.7562893081761006,0.6666666666666666,0.8047868623340321,Seed_105,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6740331491712707,0.6703296703296703,0.8553921568627451,0.7917190775681342,0.6777777777777778,0.8433962264150943,Seed_105,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4645669291338582,0.329608938547486,0.6666666666666666,0.7131531531531532,0.7866666666666666,0.826146146146146,Seed_106,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6820809248554913,0.6020408163265306,0.8651960784313726,0.8347747747747747,0.7866666666666666,0.8946946946946948,Seed_106,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4444444444444444,0.3103448275862069,0.6691176470588235,0.7143131973836091,0.782608695652174,0.7780770381770766,Seed_106,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6144578313253011,0.5257731958762887,0.8431372549019608,0.8017186097216877,0.7391304347826086,0.8764054550895644,Seed_106,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4483985765124555,0.3298429319371728,0.6200980392156863,0.6487421383647798,0.7,0.7412473794549266,Seed_106,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6346153846153846,0.559322033898305,0.8137254901960784,0.7849056603773585,0.7333333333333333,0.8557302585604472,Seed_106,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5205479452054795,0.3958333333333333,0.7426470588235294,0.7493693693693694,0.76,0.831071071071071,Seed_107,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7236842105263158,0.7142857142857143,0.8970588235294118,0.8336336336336336,0.7333333333333333,0.903783783783784,Seed_107,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4465116279069767,0.3287671232876712,0.7083333333333334,0.7032833140951649,0.6956521739130435,0.7698687529391647,Seed_107,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6162790697674418,0.5145631067961165,0.8382352941176471,0.810311658330127,0.7681159420289855,0.8605019024411098,Seed_107,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5560165975103735,0.4437086092715231,0.7377450980392157,0.740146750524109,0.7444444444444445,0.7837526205450733,Seed_107,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6799999999999999,0.6181818181818182,0.8431372549019608,0.8117400419287212,0.7555555555555555,0.866282320055905,Seed_107,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4144736842105262,0.2751091703056768,0.5637254901960784,0.6707507507507507,0.84,0.7952952952952953,Seed_108,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6928104575163399,0.6794871794871795,0.8848039215686274,0.8157957957957958,0.7066666666666667,0.9155955955955956,Seed_108,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3536977491961415,0.2272727272727272,0.5073529411764706,0.6227395151981532,0.7971014492753623,0.7438117224573554,Seed_108,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.654320987654321,0.5698924731182796,0.8627450980392157,0.8250609208670001,0.7681159420289855,0.8916677354538071,Seed_108,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4376899696048632,0.301255230125523,0.5465686274509803,0.6374213836477988,0.8,0.7254367575122292,Seed_108,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6702702702702703,0.6526315789473685,0.8504901960784313,0.7925576519916142,0.6888888888888889,0.8606219426974144,Seed_108,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.437956204379562,0.3015075376884422,0.6225490196078431,0.6912912912912913,0.8,0.8156556556556558,Seed_109,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6705882352941176,0.6,0.8627450980392157,0.8229429429429429,0.76,0.913033033033033,Seed_109,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.3722627737226277,0.248780487804878,0.5784313725490197,0.6424265743234577,0.7391304347826086,0.7590098755931769,Seed_109,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.638036809815951,0.5531914893617021,0.8553921568627451,0.8148646915480313,0.7536231884057971,0.8724295669274507,Seed_109,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4647887323943662,0.3402061855670103,0.6274509803921569,0.6654088050314465,0.7333333333333333,0.7149545772187282,Seed_109,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6555555555555556,0.6555555555555556,0.8480392156862745,0.7790356394129979,0.6555555555555556,0.8563941299790356,Seed_109,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4754098360655737,0.3431952662721893,0.6862745098039216,0.72,0.7733333333333333,0.8321921921921922,Seed_110,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7051282051282051,0.6790123456790124,0.8872549019607843,0.8276276276276275,0.7333333333333333,0.9182782782782783,Seed_110,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4176706827309236,0.2888888888888888,0.6446078431372549,0.6880210337309222,0.7536231884057971,0.7726689752468898,Seed_110,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.5942857142857143,0.490566037735849,0.8259803921568627,0.7971655765037835,0.7536231884057971,0.8761916976614939,Seed_110,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4734982332155477,0.3471502590673575,0.6348039215686274,0.6741090146750524,0.7444444444444445,0.7702655485674353,Seed_110,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6666666666666666,0.6363636363636364,0.8455882352941176,0.7933962264150943,0.7,0.8508385744234801,Seed_110,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5126050420168067,0.3742331288343558,0.7156862745098039,0.7535135135135136,0.8133333333333334,0.8387187187187187,Seed_111,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6582278481012659,0.6265060240963856,0.8676470588235294,0.8001201201201201,0.6933333333333334,0.9001801801801802,Seed_111,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4273504273504273,0.303030303030303,0.6715686274509803,0.6927023214056689,0.7246376811594203,0.786755589756744,Seed_111,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6352941176470589,0.5346534653465347,0.8480392156862745,0.8219828139027832,0.782608695652174,0.8833739472446667,Seed_111,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5259259259259259,0.3944444444444444,0.6862745098039216,0.7230607966457023,0.7888888888888889,0.7744584206848357,Seed_111,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6702702702702703,0.6526315789473685,0.8504901960784313,0.7925576519916142,0.6888888888888889,0.8608315863032845,Seed_111,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4244604316546762,0.2906403940886699,0.6078431372549019,0.6771171171171171,0.7866666666666666,0.8022222222222222,Seed_112,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.7058823529411765,0.631578947368421,0.8774509803921569,0.8474474474474475,0.8,0.904064064064064,Seed_112,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.391304347826087,0.2608695652173913,0.5882352941176471,0.6656406310119276,0.782608695652174,0.7719208242486426,Seed_112,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.662251655629139,0.6097560975609756,0.875,0.8151212004617161,0.7246376811594203,0.8568252746782951,Seed_112,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4437299035369774,0.3122171945701357,0.5759803921568627,0.6443396226415095,0.7666666666666667,0.7326694619147449,Seed_112,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6486486486486486,0.631578947368421,0.8406862745098039,0.7783018867924528,0.6666666666666666,0.8687631027253668,Seed_112,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5435897435897435,0.4416666666666666,0.7818627450980392,0.7527327327327327,0.7066666666666667,0.8281681681681682,Seed_113,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6909090909090909,0.6333333333333333,0.875,0.8304504504504504,0.76,0.910950950950951,Seed_113,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4867724867724867,0.3833333333333333,0.7622549019607843,0.724188790560472,0.6666666666666666,0.7947928690521995,Seed_113,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6455696202531644,0.5730337078651685,0.8627450980392157,0.8135180197511863,0.7391304347826086,0.8702919926467444,Seed_113,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5357142857142857,0.4477611940298507,0.7450980392156863,0.7169811320754718,0.6666666666666666,0.7727638015373866,Seed_113,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6802030456852791,0.6261682242990654,0.8455882352941176,0.809329140461216,0.7444444444444445,0.8639762403913347,Seed_113,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5957446808510639,0.495575221238938,0.8137254901960784,0.7877477477477477,0.7466666666666667,0.8364364364364364,Seed_114,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6706586826347306,0.6086956521739131,0.8651960784313726,0.8192792792792793,0.7466666666666667,0.9025425425425424,Seed_114,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4540540540540541,0.3620689655172414,0.7524509803921569,0.6952032833140952,0.6086956521739131,0.7771365054935659,Seed_114,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.631578947368421,0.5294117647058824,0.8455882352941176,0.8205078876490959,0.782608695652174,0.8739686204095592,Seed_114,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5248868778280544,0.4427480916030534,0.7426470588235294,0.7074423480083858,0.6444444444444445,0.7761705101327744,Seed_114,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6666666666666667,0.6458333333333334,0.8480392156862745,0.7909853249475891,0.6888888888888889,0.8648148148148148,Seed_114,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5315315315315315,0.4013605442176871,0.7450980392156863,0.7612012012012012,0.7866666666666666,0.8316716716716717,Seed_115,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6540880503144655,0.6190476190476191,0.8651960784313726,0.7986186186186186,0.6933333333333334,0.895015015015015,Seed_115,cv_0,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.4532019704433497,0.3432835820895522,0.7279411764705882,0.7035398230088495,0.6666666666666666,0.7630071394980976,Seed_115,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
Scratch,0.5,0.6274509803921569,0.5714285714285714,0.8602941176470589,0.7947287418237783,0.6956521739130435,0.8606301568979523,Seed_115,cv_1,Epochs_100_Batch_32,Scratch,100,32,,
PARP,0.5,0.5084745762711864,0.410958904109589,0.7156862745098039,0.6981132075471698,0.6666666666666666,0.755398322851153,Seed_115,cv_2,Epochs_100_Batch_32,Scratch,100,32,,
